name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements,artifacts,comments,dois
2015--Asadi-E--Cu--LAMMPS--ipr1,2015--Asadi-E--Cu--LAMMPS--ipr1,5bfb351e-ef91-4305-9f60-bb9637a2701a,2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Cu,68561e5b-0d66-454b-9bf5-379f34026015,metal,atomic,False,meam,active,['Cu'],['Cu'],"[{'filename': 'Cu.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Cu/1/Cu.meam'}, {'filename': 'library.Cu.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Cu/1/library.Cu.meam'}]","Potential 2015--Asadi-E--Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Cu/2015--Asadi-E--Cu--LAMMPS--ipr1.html
",['10.1016/j.actamat.2014.12.010']
2015--Asadi-E--Fe--LAMMPS--ipr1,2015--Asadi-E--Fe--LAMMPS--ipr1,46d9e00e-682e-496d-b757-791ecc61b9e0,2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Fe,10248ab9-24c0-4680-a184-96c05df5900f,metal,atomic,False,meam,active,['Fe'],['Fe'],"[{'filename': 'Fe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Fe/1/Fe.meam'}, {'filename': 'library.Fe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Fe/1/library.Fe.meam'}]","Potential 2015--Asadi-E--Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Fe/2015--Asadi-E--Fe--LAMMPS--ipr1.html
",['10.1103/physrevb.91.024105']
2015--Asadi-E--Ni--LAMMPS--ipr1,2015--Asadi-E--Ni--LAMMPS--ipr1,ec321c78-4b6a-4466-b62a-055093486bc0,2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Ni,33020b5f-4d8d-40e8-87a8-6c1f9bf9ab2c,metal,atomic,False,meam,active,['Ni'],['Ni'],"[{'filename': 'Ni.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Ni/1/Ni.meam'}, {'filename': 'library.Ni.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Ni/1/library.Ni.meam'}]","Potential 2015--Asadi-E--Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Asadi-E-Zaeem-M-A-Nouranian-S-Baskes-M-I--Ni/2015--Asadi-E--Ni--LAMMPS--ipr1.html
",['10.1016/j.actamat.2014.12.010']
2015--Borovikov-V--fictional-Cu-1--LAMMPS--ipr1,2015--Borovikov-V--fictional-Cu-1--LAMMPS--ipr1,21b80d17-4747-4500-a026-d649e635ecb4,2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-1,55983346-a7f7-4709-bbd7-fcd553392ddf,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'MCu1_MendelevM_2014.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-1/1/MCu1_MendelevM_2014.eam.fs'}, {'filename': 'PotentialProperties_MCu.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-1/1/PotentialProperties_MCu.pdf'}]","Potential 2015--Borovikov-V--fictional-Cu-1--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-1/2015--Borovikov-V--fictional-Cu-1--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055003']
2015--Borovikov-V--fictional-Cu-2--LAMMPS--ipr1,2015--Borovikov-V--fictional-Cu-2--LAMMPS--ipr1,ca8ce0a2-2e16-4f54-b5cd-15f44f977129,2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-2,1167cdc2-85c1-4419-b747-5c9efb8114cc,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'MCu2_MendelevM_2014.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-2/1/MCu2_MendelevM_2014.eam.fs'}, {'filename': 'PotentialProperties_MCu.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-2/1/PotentialProperties_MCu.pdf'}]","Potential 2015--Borovikov-V--fictional-Cu-2--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-2/2015--Borovikov-V--fictional-Cu-2--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055003']
2015--Borovikov-V--fictional-Cu-3--LAMMPS--ipr1,2015--Borovikov-V--fictional-Cu-3--LAMMPS--ipr1,3b566947-9f08-46c8-acf4-f90f7c99901a,2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-3,48975d7a-a920-41bb-be80-c21be5d965fd,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'MCu3_MendelevM_2014.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-3/1/MCu3_MendelevM_2014.eam.fs'}, {'filename': 'PotentialProperties_MCu.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-3/1/PotentialProperties_MCu.pdf'}]","Potential 2015--Borovikov-V--fictional-Cu-3--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-3/2015--Borovikov-V--fictional-Cu-3--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055003']
2015--Borovikov-V--fictional-Cu-4--LAMMPS--ipr1,2015--Borovikov-V--fictional-Cu-4--LAMMPS--ipr1,dc108f7c-50b6-4f6e-843c-3b1170ee97e5,2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-4,01a50a08-5b7f-4f6f-bf33-5a2cd7336c11,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'MCu4_MendelevM_2014.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-4/1/MCu4_MendelevM_2014.eam.fs'}, {'filename': 'PotentialProperties_MCu.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-4/1/PotentialProperties_MCu.pdf'}]","Potential 2015--Borovikov-V--fictional-Cu-4--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-4/2015--Borovikov-V--fictional-Cu-4--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055003']
2015--Borovikov-V--fictional-Cu-5--LAMMPS--ipr1,2015--Borovikov-V--fictional-Cu-5--LAMMPS--ipr1,be2889bc-45d3-41a5-baa6-f7984c5a511d,2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-5,b2fe4f37-1b39-4cae-bb5d-e9988572c26c,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'MCu5_MendelevM_2014.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-5/1/MCu5_MendelevM_2014.eam.fs'}, {'filename': 'PotentialProperties_MCu.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-5/1/PotentialProperties_MCu.pdf'}]","Potential 2015--Borovikov-V--fictional-Cu-5--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-5/2015--Borovikov-V--fictional-Cu-5--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055003']
2015--Borovikov-V--fictional-Cu-6--LAMMPS--ipr1,2015--Borovikov-V--fictional-Cu-6--LAMMPS--ipr1,d597c846-0cca-4326-977b-49bab7ba5c21,2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-6,7245de65-b61b-4b92-8260-5b0c53e0a246,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'MCu6_MendelevM_2014.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-5/1/MCu6_MendelevM_2014.eam.fs'}, {'filename': 'PotentialProperties_MCu.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-5/1/PotentialProperties_MCu.pdf'}]","Potential 2015--Borovikov-V--fictional-Cu-6--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-6/2015--Borovikov-V--fictional-Cu-6--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055003']
2015--Borovikov-V--fictional-Cu-7--LAMMPS--ipr1,2015--Borovikov-V--fictional-Cu-7--LAMMPS--ipr1,1aae347a-7bda-4cea-a33d-fe35f6db88a9,2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-7,7e5123cf-2348-4c4e-8608-5323d61be731,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'MCu7_MendelevM_2014.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-7/1/MCu7_MendelevM_2014.eam.fs'}, {'filename': 'PotentialProperties_MCu.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-7/1/PotentialProperties_MCu.pdf'}]","Potential 2015--Borovikov-V--fictional-Cu-7--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Borovikov-V-Mendelev-M-I-King-A-H-LeSar-R--fictional-Cu-7/2015--Borovikov-V--fictional-Cu-7--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055003']
2015--Botu-V--Al--LAMMPS--ipr1,2015--Botu-V--Al--LAMMPS--ipr1,c06d8c7c-c232-49d7-907f-2ebf7313d22f,2015--Botu-V-Ramprasad-R--Al,00793d08-c92b-4a43-988e-40aed49ad595,metal,atomic,False,agni,superseded,['Al'],['Al'],"[{'filename': 'Al_prb.agni', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Botu-V-Ramprasad-R--Al/1/Al_prb.agni'}]",,[]
2015--Broqvist-P--Ce-O--LAMMPS--ipr1,2015--Broqvist-P--Ce-O--LAMMPS--ipr1,7fc4dd24-6508-4b1c-8a2c-afd4c3addf23,2015--Broqvist-P-Kullgren-J-Wolf-M-J-et-al--Ce-O,898da38c-c94b-4254-b480-35f3b1ab22ac,metal,charge,False,reax/c,retracted,"['Ce', 'O']","['Ce', 'O']","[{'filename': 'ffield_Ce-O', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Broqvist-P-Kullgren-J-Wolf-M-J-et-al--Ce-O/1/ffield_Ce-O'}]",,[]
2015--Broqvist-P--Ce-O--LAMMPS--ipr2,2015--Broqvist-P--Ce-O--LAMMPS--ipr2,e5ed3ebc-d8bc-49fd-856d-266eb708f269,2015--Broqvist-P-Kullgren-J-Wolf-M-J-et-al--Ce-O,898da38c-c94b-4254-b480-35f3b1ab22ac,metal,charge,False,reax/c,active,"['Ce', 'O']","['Ce', 'O']","[{'filename': 'ffield_Ce-O', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Broqvist-P-Kullgren-J-Wolf-M-J-et-al--Ce-O/2/ffield_Ce-O'}, {'filename': 'comments.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Broqvist-P-Kullgren-J-Wolf-M-J-et-al--Ce-O/2/comments.txt'}]","Potential 2015--Broqvist-P--Ce-O--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Broqvist-P-Kullgren-J-Wolf-M-J-et-al--Ce-O/2015--Broqvist-P--Ce-O--LAMMPS--ipr2.html
",['10.1021/acs.jpcc.5b01597']
2015--Choudhary-K--Al--LAMMPS--ipr1,2015--Choudhary-K--Al--LAMMPS--ipr1,4c211b73-c2b6-4fc6-8fb0-66c6585ce456,2015--Choudhary-K-Liang-T-Chernatynskiy-A-et-al--Al,9873fcee-4fcc-405b-860b-b6af7ea3c8db,metal,charge,False,comb3,active,['Al'],['Al'],"[{'filename': 'ffield.comb3.NiAlO', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Choudhary-K-Liang-T-Chernatynskiy-A-et-al--Al/1/ffield.comb3.NiAlO'}]","Potential 2015--Choudhary-K--Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Choudhary-K-Liang-T-Chernatynskiy-A-et-al--Al/2015--Choudhary-K--Al--LAMMPS--ipr1.html
",['10.1088/0953-8984/27/1/015003']
2015--Choudhary-K--Al-O--LAMMPS--ipr1,2015--Choudhary-K--Al-O--LAMMPS--ipr1,5be737cd-9ef3-4c6d-a1b1-0654bb928ce0,2015--Choudhary-K-Liang-T-Chernatynskiy-A-et-al--Al-O,2239f18c-109e-4001-826d-b41a31239711,metal,charge,False,comb3,active,"['Al', 'O']","['Al', 'O']","[{'filename': 'ffield.comb3.NiAlO', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Choudhary-K-Liang-T-Chernatynskiy-A-et-al--Al-O/1/ffield.comb3.NiAlO'}]","Potential 2015--Choudhary-K--Al-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Choudhary-K-Liang-T-Chernatynskiy-A-et-al--Al-O/2015--Choudhary-K--Al-O--LAMMPS--ipr1.html
",['10.1088/0953-8984/27/30/305004']
2015--Eich-S-M--Fe-Cr--LAMMPS--ipr1,2015--Eich-S-M--Fe-Cr--LAMMPS--ipr1,9f124b15-4eab-4831-9fa8-826cdf6e294c,2015--Eich-S-M-Beinke-D-Schmitz-G--Fe-Cr,dd645cb8-8065-4cdf-96e0-3b0ca893ef60,metal,atomic,False,hybrid/overlay,active,"['Fe', 'Cr']","['Fe', 'Cr']","[{'filename': 'Fe_Cr_Eich_2015_TBM_lammps.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Eich-S-M-Beinke-D-Schmitz-G--Fe-Cr/2/Fe_Cr_Eich_2015_TBM_lammps.eam.alloy'}, {'filename': 'Fe_Cr_Eich_2015_TBM_lammps.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Eich-S-M-Beinke-D-Schmitz-G--Fe-Cr/2/Fe_Cr_Eich_2015_TBM_lammps.eam.fs'}, {'filename': 'README', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Eich-S-M-Beinke-D-Schmitz-G--Fe-Cr/2/README'}]","Potential 2015--Eich-S-M--Fe-Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Eich-S-M-Beinke-D-Schmitz-G--Fe-Cr/2015--Eich-S-M--Fe-Cr--LAMMPS--ipr1
",['10.1016/j.commatsci.2015.03.047']
2015--Islam-M-M--Li-S--LAMMPS--ipr1,2015--Islam-M-M--Li-S--LAMMPS--ipr1,90a0a7a7-0a21-4b50-a030-874b225d72a0,2015--Islam-M-M-Ostadhossein-A-Borodin-O-et-al--Li-S,e452f7d1-1cce-4811-8604-d29ea8194c90,metal,charge,False,reax/c,active,"['Li', 'S']","['Li', 'S']","[{'filename': 'ffield_LiS_PCCP2015.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Islam-M-M-Ostadhossein-A-Borodin-O-et-al--Li-S/1/ffield_LiS_PCCP2015.txt'}]","Potential 2015--Islam-M-M--Li-S--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Islam-M-M-Ostadhossein-A-Borodin-O-et-al--Li-S/2015--Islam-M-M--Li-S--LAMMPS--ipr1.html
",['10.1039/c4cp04532g']
2015--Kim-K-H--Ca--LAMMPS--ipr1,2015--Kim-K-H--Ca--LAMMPS--ipr1,9d8c7e42-8fd8-487e-91d4-04db63c5254f,2015--Kim-K-H-Jeon-J-B-Lee-B-J--Ca,a41f9f22-4a69-49ce-8e80-1296b07c6133,metal,atomic,False,meam,active,['Ca'],['Ca'],"[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Ca/1/library.meam'}, {'filename': 'Ca.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Ca/1/Ca.meam'}]","Potential 2015--Kim-K-H--Ca--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Ca/2015--Kim-K-H--Ca--LAMMPS--ipr1.html
",['10.1016/j.calphad.2014.10.001']
2015--Kim-K-H--Mg-Ca--LAMMPS--ipr1,2015--Kim-K-H--Mg-Ca--LAMMPS--ipr1,5b3d916e-93c1-4965-bc9f-eca6a1c8b283,2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Ca,89d913f6-c023-4e79-ab34-aa66fd1f4e91,metal,atomic,False,meam,active,"['Ca', 'Mg']","['Ca', 'Mg']","[{'filename': 'CaMg.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Ca/1/CaMg.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Ca/1/library.meam'}]","Potential 2015--Kim-K-H--Mg-Ca--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Ca/2015--Kim-K-H--Mg-Ca--LAMMPS--ipr1.html
",['10.1016/j.calphad.2014.10.001']
2015--Kim-K-H--Mg-Sn--LAMMPS--ipr1,2015--Kim-K-H--Mg-Sn--LAMMPS--ipr1,85606d14-8972-4282-ac8b-3d0c5acc94d6,2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Sn,a58dcca2-3f6c-4e52-a2a4-e5abe1bd7b48,metal,atomic,False,meam,active,"['Mg', 'Sn']","['Mg', 'Sn']","[{'filename': 'MgSn.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Sn/1/MgSn.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Sn/1/library.meam'}]","Potential 2015--Kim-K-H--Mg-Sn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Sn/2015--Kim-K-H--Mg-Sn--LAMMPS--ipr1.html
",['10.1016/j.calphad.2014.10.001']
2015--Kim-K-H--Mg-Y--LAMMPS--ipr1,2015--Kim-K-H--Mg-Y--LAMMPS--ipr1,15bc0de9-b2c0-4dec-963c-aae0386934e6,2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Y,6ff700b5-f734-43c3-bfbc-48e292d787c8,metal,atomic,False,meam,active,"['Mg', 'Y']","['Mg', 'Y']","[{'filename': 'MgY.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Y/1/MgY.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Y/1/library.meam'}]","Potential 2015--Kim-K-H--Mg-Y--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Kim-K-H-Jeon-J-B-Lee-B-J--Mg-Y/2015--Kim-K-H--Mg-Y--LAMMPS--ipr1.html
",['10.1016/j.calphad.2014.10.001']
2015--Kim-Y-K--Ni-Al-Co--LAMMPS--ipr1,2015--Kim-Y-K--Ni-Al-Co--LAMMPS--ipr1,1f1ebd2f-e7ff-41e2-ac5c-5ab0b2773e56,2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Al-Co,c2d2a964-e292-42a2-9998-b49148883677,metal,atomic,False,meam,active,"['Ni', 'Al', 'Co']","['Ni', 'Al', 'Co']","[{'filename': 'NiAlCo.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Al-Co/1/NiAlCo.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Al-Co/1/library.meam'}]","Potential 2015--Kim-Y-K--Ni-Al-Co--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Al-Co/2015--Kim-Y-K--Ni-Al-Co--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055004']
2015--Kim-Y-K--Ni-Co--LAMMPS--ipr1,2015--Kim-Y-K--Ni-Co--LAMMPS--ipr1,8f061850-bff6-4daf-a278-c7165d40292c,2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Co,cf51e684-8bad-427c-89fc-280d457e725c,metal,atomic,False,meam,active,"['Ni', 'Co']","['Ni', 'Co']","[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Co/1/library.meam'}, {'filename': 'NiCo.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Co/1/NiCo.meam'}]","Potential 2015--Kim-Y-K--Ni-Co--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Kim-Y-K-Jung-W-S-Lee-B-J--Ni-Co/2015--Kim-Y-K--Ni-Co--LAMMPS--ipr1.html
",['10.1088/0965-0393/23/5/055004']
2015--Ko-W-S--Ni-Ti--LAMMPS--ipr1,2015--Ko-W-S--Ni-Ti--LAMMPS--ipr1,c2e5d6d3-8c4b-494a-b42c-5bc45d132b71,2015--Ko-W-S-Grabowski-B-Neugebauer-J--Ni-Ti,904676a4-1559-4205-bc31-b64d5ac26d79,metal,atomic,False,meam,retracted,"['Ni', 'Ti']","['Ni', 'Ti']",[],,[]
2015--Ko-W-S--Ni-Ti--LAMMPS--ipr2,2015--Ko-W-S--Ni-Ti--LAMMPS--ipr2,8543ed40-90c3-4e0b-b941-2106e522d285,2015--Ko-W-S-Grabowski-B-Neugebauer-J--Ni-Ti,904676a4-1559-4205-bc31-b64d5ac26d79,metal,atomic,False,meam,active,"['Ni', 'Ti']","['Ni', 'Ti']","[{'filename': 'NiTi.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Ko-W-S-Grabowski-B-Neugebauer-J--Ni-Ti/1/NiTi.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Ko-W-S-Grabowski-B-Neugebauer-J--Ni-Ti/1/library.meam'}]","Potential 2015--Ko-W-S--Ni-Ti--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Ko-W-S-Grabowski-B-Neugebauer-J--Ni-Ti/2015--Ko-W-S--Ni-Ti--LAMMPS--ipr2.html
",['10.1103/physrevb.92.134107']
2015--Kumar-A--Al-Ni--LAMMPS--ipr1,2015--Kumar-A--Al-Ni--LAMMPS--ipr1,79c8eb85-0f47-422b-b552-0fa7f405ffc8,2015--Kumar-A-Chernatynskiy-A-Liang-T-et-al--Al-Ni,fb000490-6707-4628-b512-2a9ac4f50d78,metal,charge,False,comb3,active,"['Al', 'Ni']","['Al', 'Ni']","[{'filename': 'ffield.comb3.NiAlO', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2015--Kumar-A-Chernatynskiy-A-Liang-T-et-al--Al-Ni/1/ffield.comb3.NiAlO'}]","Potential 2015--Kumar-A--Al-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2015--Kumar-A-Chernatynskiy-A-Liang-T-et-al--Al-Ni/2015--Kumar-A--Al-Ni--LAMMPS--ipr1.html
",['10.1088/0953-8984/27/33/336302']
